league,season,team,player,league_id,season,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,source,player_std
ESP-La Liga,2324,Granada,Gonzalo Villar,4,2023,155,6750,F M S,35,1787,1,1.4651812510564923,1,1.4651812510564923,3,1.4083677809685469,22,13,7,0,5.990052342414856,3.5424873642623425,understat,gonzalo villar
ESP-La Liga,2324,Granada,Ignasi Miquel,4,2023,155,6442,D S,34,3003,1,1.4515733113512397,1,1.4515733113512397,1,1.3224067045375705,20,12,5,0,5.336938146967441,4.783442651387304,understat,ignasi miquel
ESP-La Liga,2324,Granada,Jesús Vallejo,4,2023,155,5234,D S,3,92,0,0.0,0,0.0,0,0.0,0,0,1,0,0.9160338938236237,0.9160338938236237,understat,jesús vallejo
ESP-La Liga,2324,Granada,José Callejón,4,2023,155,1382,D F M S,25,763,0,1.4001540020108223,0,1.4001540020108223,1,1.5133505389094353,11,16,2,0,5.023295275866985,3.422605959698558,understat,josé callejón
ESP-La Liga,2324,Granada,Kamil Józwiak,4,2023,155,12442,M S,11,585,0,0.15208072401583195,0,0.15208072401583195,1,1.2023921310901642,4,5,2,0,1.7419395167380571,0.39954762253910303,understat,kamil józwiak
ESP-La Liga,2324,Granada,Kamil Piatkowski,4,2023,155,12325,D S,9,504,0,0.7196483574807644,0,0.7196483574807644,0,0.07839490566402674,4,2,1,1,0.4685151483863592,0.4547905083745718,understat,kamil piatkowski
ESP-La Liga,2324,Granada,Lucas Boyé,4,2023,155,1189,F M S,31,2613,6,7.1452496172860265,6,7.1452496172860265,3,3.2088521169498563,56,27,8,1,10.558177180588245,3.42706776317209,understat,lucas boyé
ESP-La Liga,2324,Granada,Marc Martínez,4,2023,155,12394,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,0.03815256059169769,0.03815256059169769,understat,marc martínez
ESP-La Liga,2324,Granada,Martin Hongla,4,2023,155,5103,D M S,13,551,0,0.13713156804442406,0,0.13713156804442406,0,0.0,3,0,0,0,0.3189828936010599,0.24836436286568642,understat,martin hongla
ESP-La Liga,2324,Granada,Matías Arezo,4,2023,155,10402,F S,14,331,0,0.9252994209527969,0,0.9252994209527969,0,0.09625256061553955,12,2,1,0,1.665972150862217,0.6783719398081303,understat,matías arezo
ESP-La Liga,2324,Granada,Miguel Ángel Brau,4,2023,155,10566,S,1,25,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0990472212433815,0.0990472212433815,understat,miguel ángel brau
ESP-La Liga,2324,Granada,Miguel Ángel Rubio,4,2023,155,6740,D S,19,1544,1,0.9288409631699324,1,0.9288409631699324,0,0.184600330889225,9,2,5,0,2.3108114898204803,2.1262111961841583,understat,miguel ángel rubio
ESP-La Liga,2324,Granada,Miki Bosch,4,2023,155,11833,S,1,21,0,0.0,0,0.0,0,0.0,0,0,0,0,0.06958970427513123,0.06958970427513123,understat,miki bosch
ESP-La Liga,2324,Granada,Myrto Uzuni,4,2023,155,10400,F M S,34,2490,11,12.619373556226492,7,8.902985572814941,1,3.1601249799132347,64,18,3,0,10.58439028635621,1.75699582695961,understat,myrto uzuni
ESP-La Liga,2324,Granada,Njegos Petrovic,4,2023,155,10401,S,10,112,0,0.08174633234739304,0,0.08174633234739304,0,0.08760665357112885,3,2,0,0,0.6733207944780588,0.5530099626630545,understat,njegos petrovic
ESP-La Liga,2324,Granada,Pablo Sáenz,4,2023,155,12363,S,1,13,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,pablo sáenz
ESP-La Liga,2324,Granada,Raúl Fernández,4,2023,155,6214,GK,4,280,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,raúl fernández
ESP-La Liga,2324,Granada,Raúl Torrente,4,2023,155,9403,D S,17,1258,0,0.13490760698914528,0,0.13490760698914528,0,0.2540754899382591,3,2,4,0,2.1149673108011484,1.9325012657791376,understat,raúl torrente
ESP-La Liga,2324,Granada,Ricard Sánchez,4,2023,155,8319,D S,33,2317,3,0.6868337672203779,3,0.6868337672203779,0,1.7101847026497126,14,23,7,0,4.334156412631273,2.659800657071173,understat,ricard sánchez
ESP-La Liga,2324,Granada,Sergio Rodelas,4,2023,155,12624,F M S,3,123,0,0.0376821905374527,0,0.0376821905374527,1,1.0727558135986328,2,2,0,0,1.1795755811035633,0.08720749523490667,understat,sergio rodelas
ESP-La Liga,2324,Granada,Sergio Ruiz,4,2023,155,11830,M S,35,2536,0,0.9140447592362761,0,0.9140447592362761,4,1.7954023014754057,13,12,8,0,8.087164682336152,6.460835027508438,understat,sergio ruiz
ESP-La Liga,2324,Granada,Shon Weissman,4,2023,155,8761,S,5,61,0,0.027517342939972878,0,0.027517342939972878,0,0.0,1,0,0,0,0.04102456662803888,0.013507223688066006,understat,shon weissman
ESP-La Liga,2324,Granada,Theo Corbeanu,4,2023,155,9209,M S,9,180,1,0.1839280016720295,1,0.1839280016720295,0,0.0,5,0,2,0,0.09186463616788387,0.01854850910604,understat,theo corbeanu
ESP-La Liga,2324,Granada,Víctor Díaz,4,2023,155,5117,D S,4,159,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3886590600013733,0.3886590600013733,understat,víctor díaz
ESP-La Liga,2324,Granada,Wilson Manafá,4,2023,155,11832,D M S,4,241,0,0.010977019555866718,0,0.010977019555866718,0,0.0919438824057579,1,1,1,0,0.9130907580256462,0.9130907580256462,understat,wilson manafá
ESP-La Liga,2324,Granada,Álvaro Fernández,4,2023,155,10576,D F M S,13,452,0,0.48943913727998734,0,0.48943913727998734,0,0.7756723361089826,7,7,1,0,2.2598436502739787,1.4647520780563354,understat,álvaro fernández
ESP-La Liga,2324,Granada,Óscar Melendo,4,2023,155,5134,F M S,26,1159,0,0.31179269775748253,0,0.31179269775748253,0,0.5518040414899588,6,11,2,0,3.404225243255496,2.9349127896130085,understat,óscar melendo
ESP-La Liga,2324,Las Palmas,Aarón,4,2023,144,2346,GK S,2,153,0,0.0,0,0.0,0,0.0,0,0,0,0,0.11619991064071655,0.11619991064071655,understat,aarón
ESP-La Liga,2324,Las Palmas,Alberto Moleiro,4,2023,144,12160,F M S,28,1817,3,1.8872323706746101,3,1.8872323706746101,3,2.46946167293936,33,27,2,0,5.9564906693995,2.778646009042859,understat,alberto moleiro
ESP-La Liga,2324,Las Palmas,Benito Ramírez,4,2023,144,5041,M S,20,331,1,0.4952068980783224,1,0.4952068980783224,1,0.4986361414194107,10,2,0,0,1.8598923962563276,1.0042459890246391,understat,benito ramírez
ESP-La Liga,2324,Las Palmas,Cristian Herrera,4,2023,144,4113,M S,8,139,1,0.8265172243118286,1,0.8265172243118286,0,0.022152746096253395,1,1,1,0,1.6205731108784676,0.794055886566639,understat,cristian herrera
ESP-La Liga,2324,Las Palmas,Daley Sinkgraven,4,2023,144,7899,D S,10,382,0,0.0,0,0.0,0,0.0,0,0,0,1,0.238798500970006,0.238798500970006,understat,daley sinkgraven
ESP-La Liga,2324,Las Palmas,Enzo Loiodice,4,2023,144,6712,M S,34,1805,0,0.6150052286684513,0,0.6150052286684513,1,1.1749551789835095,16,19,3,0,4.8745032623410225,4.1022844389081,understat,enzo loiodice
ESP-La Liga,2324,Las Palmas,Eric Curbelo,4,2023,144,5200,D S,2,100,0,0.0,0,0.0,0,0.0,0,0,0,0,0.045680414885282516,0.045680414885282516,understat,eric curbelo
ESP-La Liga,2324,Las Palmas,Fabio González,4,2023,144,6079,M S,6,111,0,0.0,0,0.0,0,0.0,0,0,1,0,0.15327629446983337,0.15327629446983337,understat,fabio gonzález
ESP-La Liga,2324,Las Palmas,Iñaki González,4,2023,144,11748,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.12422408163547516,0.12422408163547516,understat,iñaki gonzález
ESP-La Liga,2324,Las Palmas,Javi Muñoz,4,2023,144,4168,M S,37,2659,2,3.1554005797952414,2,3.1554005797952414,3,1.6818826254457235,38,24,6,0,9.510037542320788,5.553472641855478,understat,javi muñoz
ESP-La Liga,2324,Las Palmas,José Campaña,4,2023,144,4034,M S,8,154,0,0.01832476817071438,0,0.01832476817071438,0,0.0,1,0,0,0,0.6414254382252693,0.6414254382252693,understat,josé campaña
ESP-La Liga,2324,Las Palmas,Juan Herzog,4,2023,144,11747,D S,4,290,2,0.6798617094755173,2,0.6798617094755173,0,0.0,3,0,1,0,0.25865158438682556,0.25865158438682556,understat,juan herzog
ESP-La Liga,2324,Las Palmas,Julián Araujo,4,2023,144,11745,D S,25,1448,1,0.925544673576951,1,0.925544673576951,0,1.1897415593266487,7,16,5,0,3.5234330277889967,1.6969562005251646,understat,julián araujo
ESP-La Liga,2324,Las Palmas,Kirian Rodríguez,4,2023,144,11743,M S,37,3232,6,1.8378973649814725,6,1.8378973649814725,2,1.9102027527987957,43,37,8,0,11.23528541252017,8.897437009960413,understat,kirian rodríguez
ESP-La Liga,2324,Las Palmas,Marc Cardona,4,2023,144,5159,F S,26,692,4,3.4303562538698316,3,2.6870786445215344,1,1.046162724494934,22,8,4,0,4.098069593310356,1.0499781053513288,understat,marc cardona
ESP-La Liga,2324,Las Palmas,Marvin Park,4,2023,144,8863,D F M S,31,1826,0,1.2387149445712566,0,1.2387149445712566,2,2.6454294845461845,14,13,5,0,6.1723127737641335,2.952649524435401,understat,marvin park
ESP-La Liga,2324,Las Palmas,Mika Mármol,4,2023,144,10224,D,36,3193,0,0.14597723633050919,0,0.14597723633050919,1,0.8249071957543492,3,5,4,1,6.354607587680221,6.32452601287514,understat,mika mármol
ESP-La Liga,2324,Las Palmas,Munir,4,2023,144,2106,F M S,38,2529,3,5.857398867607117,3,5.114121228456497,2,1.977289479225874,43,24,2,0,6.820673560723662,1.9331548307090998,understat,munir
ESP-La Liga,2324,Las Palmas,Máximo Perrone,4,2023,144,11378,M S,29,1643,0,0.17503756564110518,0,0.17503756564110518,0,0.3737841211259365,7,9,6,0,5.221752477809787,4.926801485940814,understat,máximo perrone
ESP-La Liga,2324,Las Palmas,Omenuke Mfulu,4,2023,144,3248,M S,5,69,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0624723806977272,0.0624723806977272,understat,omenuke mfulu
ESP-La Liga,2324,Las Palmas,Pejiño,4,2023,144,11746,F M S,17,489,2,1.2113106455653906,2,1.2113106455653906,0,0.35786951892077923,17,9,0,0,2.024031599983573,0.5163136906921864,understat,pejiño
ESP-La Liga,2324,Las Palmas,Sandro Ramírez,4,2023,144,2537,F M S,27,1843,1,4.187466069124639,1,3.4441884150728583,3,3.5517972512170672,51,31,2,0,6.363823507912457,2.0989825716242194,understat,sandro ramírez
ESP-La Liga,2324,Las Palmas,Saúl Coco,4,2023,144,11741,D S,30,2286,1,0.850907270796597,1,0.850907270796597,0,0.017293410375714302,20,1,6,1,2.8640661789104342,2.7888443991541862,understat,saúl coco
ESP-La Liga,2324,Las Palmas,Sergi Cardona,4,2023,144,11744,D S,35,2813,1,2.3810415733605623,1,2.3810415733605623,2,3.1536975726485252,26,39,9,0,7.9747383035719395,5.03214128408581,understat,sergi cardona
ESP-La Liga,2324,Las Palmas,Sory Kaba,4,2023,144,7406,F S,17,721,1,1.7437660470604897,1,1.7437660470604897,1,0.3312440663576126,13,6,2,0,2.6371102891862392,0.6072471812367439,understat,sory kaba
ESP-La Liga,2324,Las Palmas,Álex Suárez,4,2023,144,11742,D S,32,2589,2,2.2428878135979176,2,2.2428878135979176,0,0.22742279060184956,7,6,7,0,2.811455954797566,2.659366096369922,understat,álex suárez
ESP-La Liga,2324,Las Palmas,Álvaro Lemos,4,2023,144,5031,D S,4,259,0,0.01864992082118988,0,0.01864992082118988,0,0.0,1,0,1,0,0.36814768612384796,0.3494977504014969,understat,álvaro lemos
ESP-La Liga,2324,Las Palmas,Álvaro Vallés,4,2023,144,11740,GK,37,3263,0,0.0,0,0.0,0,0.0,0,0,2,1,3.4357246309518814,3.4357246309518814,understat,álvaro vallés
ESP-La Liga,2324,Mallorca,Abdón Prats,4,2023,239,8014,F S,34,1218,6,4.045267624780536,6,4.045267624780536,1,2.3391423150897026,33,14,4,0,5.668141694739461,1.2052582316100597,understat,abdón prats
ESP-La Liga,2324,Mallorca,Amath Diedhiou,4,2023,239,2532,F M S,15,362,0,1.6075254753232002,0,1.6075254753232002,0,0.4607605654746294,12,3,2,0,2.5320386681705713,0.8323619682341814,understat,amath diedhiou
ESP-La Liga,2324,Mallorca,Antonio Sánchez,4,2023,239,9970,D F M S,29,1484,3,2.4565886091440916,3,2.4565886091440916,1,0.9946272429078817,23,12,3,0,4.210118742659688,1.4729171246290207,understat,antonio sánchez
ESP-La Liga,2324,Mallorca,Copete,4,2023,239,10982,D S,19,1355,1,0.44130564108490944,1,0.44130564108490944,1,0.6440806742757559,7,4,7,0,0.7527758441865444,0.6495289858430624,understat,copete
ESP-La Liga,2324,Mallorca,Cyle Larin,4,2023,239,11340,F S,35,1834,3,8.655439012683928,3,8.655439012683928,2,0.6739965248852968,69,10,8,0,9.256140869110823,1.6772314738482237,understat,cyle larin
ESP-La Liga,2324,Mallorca,Dani Rodríguez,4,2023,239,7841,F M S,36,2672,2,1.548793044872582,2,1.548793044872582,4,5.381772861815989,27,50,8,0,8.062609313055873,4.183748701587319,understat,dani rodríguez
ESP-La Liga,2324,Mallorca,Dominik Greif,4,2023,239,9756,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.073220394551754,0.073220394551754,understat,dominik greif
ESP-La Liga,2324,Mallorca,Giovanni González,4,2023,239,10371,D S,34,2477,1,0.5446585230529308,1,0.5446585230529308,1,1.3406448289752007,14,21,5,0,5.486550766974688,4.530075024813414,understat,giovanni gonzález
ESP-La Liga,2324,Mallorca,Iván Cuéllar,4,2023,239,2208,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.03924601897597313,0.03924601897597313,understat,iván cuéllar
ESP-La Liga,2324,Mallorca,Jaume Costa,4,2023,239,2539,D S,30,1692,0,0.3761693984270096,0,0.3761693984270096,1,1.0755313038825989,6,19,7,0,2.631909340620041,1.6665169820189476,understat,jaume costa
ESP-La Liga,2324,Mallorca,Javi Llabrés,4,2023,239,10128,M S,16,191,1,0.787030310370028,1,0.787030310370028,0,0.2734225504100323,9,5,1,0,0.9985162997618318,0.12641087919473648,understat,javi llabrés
ESP-La Liga,2324,Mallorca,Manuel Morlanes,4,2023,239,6592,M S,35,1607,0,0.9207215989008546,0,0.9207215989008546,2,1.5948606301099062,11,16,2,0,4.826761193573475,3.2111904323101044,understat,manuel morlanes
ESP-La Liga,2324,Mallorca,Martin Valjent,4,2023,239,7838,D,28,2376,0,0.28040822967886925,0,0.28040822967886925,1,0.7641149433329701,9,7,5,0,3.387194753624499,2.823629103600979,understat,martin valjent
ESP-La Liga,2324,Mallorca,Matija Nastasic,4,2023,239,451,D S,26,2251,2,1.3440532181411982,2,1.3440532181411982,0,0.33977702632546425,8,5,8,0,3.4352134186774492,2.651814231649041,understat,matija nastasic
ESP-La Liga,2324,Mallorca,Nacho Vidal,4,2023,239,5162,D S,15,494,1,1.3824303150177002,1,1.3824303150177002,0,0.21162422187626362,11,4,2,0,1.89184083417058,0.8223285786807537,understat,nacho vidal
ESP-La Liga,2324,Mallorca,Nemanja Radonjic,4,2023,239,7160,M S,11,342,0,1.107987742871046,0,1.107987742871046,0,0.7896160259842873,10,7,0,0,1.8893221244215965,0.17447269149124622,understat,nemanja radonjic
ESP-La Liga,2324,Mallorca,Omar Mascarell,4,2023,239,2456,D M S,29,1577,0,0.20717759896069765,0,0.20717759896069765,0,0.03113843221217394,6,2,6,1,4.018802328035235,3.941452434286475,understat,omar mascarell
ESP-La Liga,2324,Mallorca,Pablo Maffeo,4,2023,239,1003,D S,22,1467,1,1.0679006753489375,1,1.0679006753489375,2,0.7505094222724438,10,10,3,0,4.110106518492103,2.8312632646411657,understat,pablo maffeo
ESP-La Liga,2324,Mallorca,Predrag Rajkovic,4,2023,239,7718,GK,36,3240,0,0.0,0,0.0,0,0.16040340065956116,0,4,2,0,2.2080533392727375,2.0476499376818538,understat,predrag rajkovic
ESP-La Liga,2324,Mallorca,Raíllo,4,2023,239,2584,D S,26,2200,3,1.0896789133548737,3,1.0896789133548737,2,1.9462018422782421,29,8,4,1,3.3288030233234167,2.4110382981598377,understat,raíllo
ESP-La Liga,2324,Mallorca,Samú Costa,4,2023,239,10974,M S,34,2307,1,1.5485040042549372,1,1.5485040042549372,1,0.4910073233768344,22,12,8,0,4.8178939605131745,4.284698486328125,understat,samú costa
ESP-La Liga,2324,Mallorca,Sergi Darder,4,2023,239,2621,M S,36,2130,2,1.7865178659558296,2,1.7865178659558296,5,5.888831946998835,32,51,4,0,7.913182632997632,3.5740005373954773,understat,sergi darder
ESP-La Liga,2324,Mallorca,Siebe Van der Heyden,4,2023,239,11749,D S,6,291,0,0.10443058796226978,0,0.10443058796226978,0,0.0,2,0,1,0,0.0719253197312355,0.0719253197312355,understat,siebe van der heyden
ESP-La Liga,2324,Mallorca,Toni Lato,4,2023,239,2479,D S,28,1535,0,0.26316823810338974,0,0.26316823810338974,1,1.5410883836448193,5,10,3,0,4.736479518003762,3.34537638630718,understat,toni lato
ESP-La Liga,2324,Mallorca,Vedat Muriqi,4,2023,239,9002,F S,29,2335,7,11.220534628257155,6,8.990829708054662,2,3.225141496397555,66,34,4,0,9.76861596852541,2.220715753734112,understat,vedat muriqi
ESP-La Liga,2324,Osasuna,Aimar Oroz,4,2023,157,8424,M S,33,2370,2,2.920883681625128,1,2.1776060722768307,1,2.4306202111765742,25,26,3,0,11.14612780790776,7.546972875483334,understat,aimar oroz
ESP-La Liga,2324,Osasuna,Aitor Fernández,4,2023,157,4193,GK S,7,545,0,0.13203424215316772,0,0.13203424215316772,0,0.0,1,0,1,0,0.8849698007106781,0.8849698007106781,understat,aitor fernández
ESP-La Liga,2324,Osasuna,Alejandro Catena,4,2023,157,7604,D S,30,2543,1,2.216797783970833,1,2.216797783970833,3,1.2513669654726982,18,6,8,1,5.49226139485836,5.339984819293022,understat,alejandro catena
ESP-La Liga,2324,Osasuna,Ante Budimir,4,2023,157,1235,F S,33,2476,17,15.208166905678809,14,12.23505643196404,2,2.322105295024812,77,12,4,0,12.838875048793852,1.577920326963067,understat,ante budimir
ESP-La Liga,2324,Osasuna,Asier Osambela,4,2023,157,12537,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,asier osambela
ESP-La Liga,2324,Osasuna,Darko Brasanac,4,2023,157,5037,S,2,43,0,0.0,0,0.0,0,0.058772288262844086,0,1,0,0,0.09154532104730606,0.032773032784461975,understat,darko brasanac
ESP-La Liga,2324,Osasuna,David García,4,2023,157,5090,D,27,2338,0,1.1602762695401907,0,1.1602762695401907,1,0.9631527327001095,15,5,5,0,5.989079457707703,5.917239627800882,understat,david garcía
ESP-La Liga,2324,Osasuna,Ezequiel Ávila,4,2023,157,6955,F M S,23,1177,2,2.7618715008720756,2,2.7618715008720756,3,1.9776590215042233,36,23,5,3,7.255484355613589,3.985528225079179,understat,ezequiel ávila
ESP-La Liga,2324,Osasuna,Iker Muñoz,4,2023,157,11395,M S,28,1857,4,1.4409738574177027,4,1.4409738574177027,0,0.12078124517574906,23,5,5,0,4.938536483794451,4.333449829369783,understat,iker muñoz
ESP-La Liga,2324,Osasuna,Iñigo Arguibide,4,2023,157,12472,S,1,14,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,iñigo arguibide
ESP-La Liga,2324,Osasuna,Jesús Areso,4,2023,157,9768,D S,37,2667,1,0.1742449877783656,1,0.1742449877783656,6,3.528580255806446,9,36,3,0,8.42346422933042,6.302987055853009,understat,jesús areso
ESP-La Liga,2324,Osasuna,Johan Mojica,4,2023,157,6242,D F S,30,2035,0,1.0765943648293614,0,1.0765943648293614,3,3.2767959982156754,17,24,1,0,7.460344950668514,5.053867304697633,understat,johan mojica
ESP-La Liga,2324,Osasuna,Jon Moncayola,4,2023,157,7857,F M S,33,1800,1,0.9331170525401831,1,0.9331170525401831,3,2.5943564297631383,16,21,2,1,7.213975889608264,5.365969069302082,understat,jon moncayola
ESP-La Liga,2324,Osasuna,Jorge Herrando,4,2023,157,10858,D S,19,1643,0,0.6078655924648046,0,0.6078655924648046,1,0.8061938732862473,4,3,4,0,1.8355923192575574,1.5064674457535148,understat,jorge herrando
ESP-La Liga,2324,Osasuna,Jorge Moreno,4,2023,157,9819,S,1,11,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,jorge moreno
ESP-La Liga,2324,Osasuna,José Arnáiz,4,2023,157,6470,F M S,26,922,2,1.793456044048071,2,1.793456044048071,1,2.62796001508832,29,14,3,0,3.397945187985897,1.706015819683671,understat,josé arnáiz
ESP-La Liga,2324,Osasuna,Juan Cruz,4,2023,157,8744,D S,26,1655,0,0.05429699271917343,0,0.05429699271917343,1,0.5691426796838641,3,5,3,0,2.553079799748957,2.369369168765843,understat,juan cruz
ESP-La Liga,2324,Osasuna,Kike Barja,4,2023,157,5140,F M S,16,276,0,0.38865774869918823,0,0.38865774869918823,0,0.29795533046126366,4,5,3,0,1.1024686489254236,0.8619389664381742,understat,kike barja
ESP-La Liga,2324,Osasuna,Lucas Torró,4,2023,157,7050,M S,28,1791,1,1.4957571886479855,1,1.4957571886479855,0,0.6539105530828238,30,9,5,0,5.143669301643968,3.7087611369788647,understat,lucas torró
ESP-La Liga,2324,Osasuna,Max Svensson,4,2023,157,12473,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,max svensson
ESP-La Liga,2324,Osasuna,Moi Gómez,4,2023,157,2198,F M S,28,2034,3,2.794319991953671,3,2.794319991953671,0,1.1854128642007709,19,24,3,0,9.092681156471372,5.7657966474071145,understat,moi gómez
ESP-La Liga,2324,Osasuna,Pablo Ibáñez,4,2023,157,10857,M S,33,1126,1,2.0689656753093004,1,2.0689656753093004,2,1.3134953267872334,27,12,3,0,4.280975911766291,1.9462436437606812,understat,pablo ibáñez
ESP-La Liga,2324,Osasuna,Raul García,4,2023,157,8042,F S,35,1328,6,5.832890957593918,6,5.832890957593918,1,1.2678657453507185,33,10,4,0,7.1756522208452225,1.3460570983588696,understat,raul garcía
ESP-La Liga,2324,Osasuna,Rubén García,4,2023,157,2183,F M S,30,1565,3,2.8549397652968764,3,2.8549397652968764,2,3.8173990715295076,28,32,1,0,7.513364969752729,2.6561790024861693,understat,rubén garcía
ESP-La Liga,2324,Osasuna,Rubén Peña,4,2023,157,5075,D F M S,29,2126,0,1.05329264793545,0,1.05329264793545,2,2.6980124656111,17,29,3,0,7.286354508250952,5.073089100420475,understat,rubén peña
ESP-La Liga,2324,Osasuna,Sergio Herrera,4,2023,157,7859,GK,32,2875,0,0.0,0,0.0,0,0.007004786282777786,0,1,2,0,1.963049747981131,1.9560449616983533,understat,sergio herrera
ESP-La Liga,2324,Osasuna,Unai García,4,2023,157,5141,D S,9,558,1,0.0831124559044838,1,0.0831124559044838,0,0.006639647297561169,2,1,3,1,1.0445588678121567,1.0445588678121567,understat,unai garcía
ESP-La Liga,2324,Osasuna,Xabi Huarte,4,2023,157,12608,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,xabi huarte
ESP-La Liga,2324,Rayo Vallecano,Abdul Mumin,4,2023,145,11105,D S,20,1698,1,0.6516401516273618,1,0.6516401516273618,0,0.49111843202263117,6,4,5,1,3.1330819092690945,2.766486033797264,understat,abdul mumin
ESP-La Liga,2324,Rayo Vallecano,Alfonso Espino,4,2023,145,8733,D S,31,2535,0,0.9701855070888996,0,0.9701855070888996,1,3.3670406583696604,18,28,9,0,7.077559070661664,3.9166309032589197,understat,alfonso espino
ESP-La Liga,2324,Rayo Vallecano,Andrei Ratiu,4,2023,145,7515,D S,12,629,0,0.3055592365562916,0,0.3055592365562916,0,0.7678892202675343,6,6,1,0,2.333376344293356,1.378071442246437,understat,andrei ratiu
ESP-La Liga,2324,Rayo Vallecano,Aridane Hernández,4,2023,145,7856,D,19,1697,0,0.542479895055294,0,0.542479895055294,0,0.08530744630843401,5,3,3,0,3.7125490121543407,3.6912208311259747,understat,aridane hernández
ESP-La Liga,2324,Rayo Vallecano,Bebé,4,2023,145,2168,S,19,157,2,1.548812891356647,1,0.8055352820083499,0,0.26590096205472946,16,3,1,0,1.5149233266711235,0.8059836337342858,understat,bebé
ESP-La Liga,2324,Rayo Vallecano,Daniel Cárdenas,4,2023,145,8108,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,daniel cárdenas
ESP-La Liga,2324,Rayo Vallecano,Diego Méndez,4,2023,145,10915,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,diego méndez
ESP-La Liga,2324,Rayo Vallecano,Falcao,4,2023,145,696,F S,22,330,1,2.7179346177726984,0,1.9746569897979498,0,0.47535512410104275,17,4,3,0,1.6436348035931587,0.18408090434968472,understat,falcao
ESP-La Liga,2324,Rayo Vallecano,Florian Lejeune,4,2023,145,5073,D,37,3330,3,2.7786948457360268,3,2.7786948457360268,1,1.1222076853737235,64,9,5,0,6.015694395639002,5.366033425554633,understat,florian lejeune
ESP-La Liga,2324,Rayo Vallecano,Isi Palazón,4,2023,145,9812,F M S,37,2854,4,6.335625420324504,2,4.849070153199136,1,2.2257266398519278,72,36,7,0,10.12043279223144,5.024445602670312,understat,isi palazón
ESP-La Liga,2324,Rayo Vallecano,Iván Balliu,4,2023,145,5672,D S,33,2878,0,0.959212239831686,0,0.959212239831686,1,2.487216589972377,11,24,4,0,7.487997930496931,5.4183551874011755,understat,iván balliu
ESP-La Liga,2324,Rayo Vallecano,Jorge De Frutos,4,2023,145,8107,M S,36,1499,2,4.203992499038577,2,4.203992499038577,0,1.2770522255450487,29,17,1,0,7.655280977487564,2.874981191009283,understat,jorge de frutos
ESP-La Liga,2324,Rayo Vallecano,José Pozo,4,2023,145,4485,S,2,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,josé pozo
ESP-La Liga,2324,Rayo Vallecano,Kike Pérez,4,2023,145,8470,F M S,24,820,1,1.450000587850809,1,1.450000587850809,0,0.5529084540903568,13,7,7,0,3.1939980909228325,1.7989067155867815,understat,kike pérez
ESP-La Liga,2324,Rayo Vallecano,Miguel Crespo,4,2023,145,12398,M S,15,491,0,0.09849558584392071,0,0.09849558584392071,0,1.2121793515980244,2,6,4,0,3.1207608189433813,1.925723498687148,understat,miguel crespo
ESP-La Liga,2324,Rayo Vallecano,Pathé Ciss,4,2023,145,9815,D M S,31,1624,1,1.4027741933241487,1,1.4027741933241487,0,0.42111292853951454,22,11,10,0,4.941405242308974,3.482982475310564,understat,pathé ciss
ESP-La Liga,2324,Rayo Vallecano,Pep Chavarría,4,2023,145,11087,D M S,22,1149,1,0.9431706629693508,1,0.9431706629693508,1,1.0317076318897307,11,13,3,1,4.356292314827442,2.8271502293646336,understat,pep chavarría
ESP-La Liga,2324,Rayo Vallecano,Randy Nteka,4,2023,145,9813,F S,16,548,1,2.323896234855056,0,1.5806185957044363,1,1.2020751107484102,15,9,3,0,2.8216016944497824,0.3198093120008707,understat,randy nteka
ESP-La Liga,2324,Rayo Vallecano,Raúl de Tomás,4,2023,145,4229,F S,25,1295,1,3.9389174664393067,0,3.1956398589536548,2,1.1559236701577902,39,8,5,0,5.204008745960891,2.344203056767583,understat,raúl de tomás
ESP-La Liga,2324,Rayo Vallecano,Salvi Sánchez,4,2023,145,8735,S,1,21,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,salvi sánchez
